MinningDiff
4.9407E+12
4.9407E+12
4.9407E+12
4.9407E+12
4.9407E+12
4.9407E+12
4.9407E+12
5.0775E+12
5.0775E+12
5.0775E+12
5.0775E+12
5.0775E+12
5.0775E+12
5.0775E+12
5.0775E+12
5.0775E+12
5.0775E+12
5.0775E+12
5.0775E+12
5.0775E+12
5.36368E+12
5.36368E+12
5.36368E+12
5.36368E+12
5.36368E+12
5.36368E+12
5.36368E+12
5.36368E+12
5.36368E+12
5.36368E+12
5.36368E+12
5.36368E+12
5.36368E+12
5.36368E+12
5.36368E+12
5.17867E+12
5.17867E+12
5.17867E+12
5.17867E+12
5.17867E+12
5.17867E+12
5.17867E+12
5.17867E+12
5.17867E+12
5.17867E+12
5.17867E+12
5.17867E+12
5.94944E+12
5.94944E+12
5.94944E+12
5.94944E+12
5.94944E+12
5.94944E+12
5.94944E+12
5.94944E+12
5.94944E+12
5.94944E+12
5.94944E+12
5.94944E+12
5.94944E+12
6.38932E+12
6.38932E+12
6.38932E+12
6.38932E+12
6.38932E+12
6.38932E+12
6.38932E+12
6.38932E+12
6.38932E+12
6.38932E+12
6.38932E+12
6.38932E+12
6.38932E+12
6.72723E+12
6.72723E+12
6.72723E+12
6.72723E+12
6.72723E+12
6.72723E+12
6.72723E+12
6.72723E+12
6.72723E+12
6.72723E+12
6.72723E+12
6.72723E+12
6.72723E+12
6.72723E+12
7.0192E+12
7.0192E+12
7.0192E+12
7.0192E+12
7.0192E+12
7.0192E+12
7.0192E+12
7.0192E+12
7.0192E+12
7.0192E+12
7.0192E+12
7.0192E+12
7.0192E+12
7.15263E+12
7.15263E+12
7.15263E+12
7.15263E+12
7.15263E+12
7.15263E+12
7.15263E+12
7.15263E+12
7.15263E+12
7.15263E+12
7.15263E+12
7.15263E+12
7.15263E+12
7.15263E+12
7.45497E+12
7.45497E+12
7.45497E+12
7.45497E+12
7.45497E+12
7.45497E+12
7.45497E+12
7.45497E+12
7.45497E+12
7.45497E+12
7.45497E+12
7.45497E+12
7.45497E+12
7.45497E+12
7.18285E+12
7.18285E+12
7.18285E+12
7.18285E+12
7.18285E+12
7.18285E+12
7.18285E+12
7.18285E+12
7.18285E+12
7.18285E+12
7.18285E+12
7.18285E+12
7.18285E+12
7.18285E+12
7.1844E+12
7.1844E+12
7.1844E+12
7.1844E+12
7.1844E+12
7.1844E+12
7.1844E+12
7.1844E+12
7.1844E+12
7.1844E+12
7.1844E+12
7.1844E+12
7.1844E+12
7.1844E+12
7.1844E+12
6.6533E+12
6.6533E+12
6.6533E+12
6.6533E+12
6.6533E+12
6.6533E+12
6.6533E+12
6.6533E+12
6.6533E+12
6.6533E+12
6.6533E+12
6.6533E+12
6.6533E+12
6.6533E+12
6.6533E+12
6.6533E+12
6.6533E+12
5.6464E+12
5.6464E+12
5.6464E+12
5.6464E+12
5.6464E+12
5.6464E+12
5.6464E+12
5.6464E+12
5.6464E+12
5.6464E+12
5.6464E+12
5.6464E+12
5.6464E+12
5.6464E+12
5.6464E+12
5.10642E+12
5.10642E+12
5.10642E+12
5.10642E+12
5.10642E+12
5.10642E+12
5.10642E+12
5.10642E+12
5.10642E+12
5.10642E+12
5.10642E+12
5.10642E+12
5.10642E+12
5.6186E+12
5.6186E+12
5.6186E+12
5.6186E+12
5.6186E+12
5.6186E+12
5.6186E+12
5.6186E+12
5.6186E+12
5.6186E+12
5.6186E+12
5.6186E+12
5.6186E+12
5.6186E+12
5.88399E+12
5.88399E+12
5.88399E+12
5.88399E+12
5.88399E+12
5.88399E+12
5.88399E+12
5.88399E+12
5.88399E+12
5.88399E+12
5.88399E+12
5.88399E+12
5.88399E+12
5.88399E+12
5.81466E+12
5.81466E+12
5.81466E+12
5.81466E+12
5.81466E+12
5.81466E+12
5.81466E+12
5.81466E+12
5.81466E+12
5.81466E+12
5.81466E+12
5.81466E+12
5.81466E+12
6.06152E+12
6.06152E+12
6.06152E+12
6.06152E+12
6.06152E+12
6.06152E+12
6.06152E+12
6.06152E+12
6.06152E+12
6.06152E+12
6.06152E+12
6.06152E+12
6.06152E+12
6.06152E+12
6.07185E+12
6.07185E+12
6.07185E+12
6.07185E+12
6.07185E+12
6.07185E+12
6.07185E+12
6.07185E+12
6.07185E+12
6.07185E+12
6.07185E+12
6.07185E+12
6.07185E+12
6.07185E+12
6.06889E+12
6.06889E+12
6.06889E+12
6.06889E+12
6.06889E+12
6.06889E+12
6.06889E+12
6.06889E+12
6.06889E+12
6.06889E+12
6.06889E+12
6.06889E+12
6.06889E+12
6.06889E+12
6.37927E+12
6.37927E+12
6.37927E+12
6.37927E+12
6.37927E+12
6.37927E+12
6.37927E+12
6.37927E+12
6.37927E+12
6.37927E+12
6.37927E+12
6.37927E+12
6.37927E+12
6.39302E+12
6.39302E+12
6.39302E+12
6.39302E+12
6.39302E+12
6.39302E+12
6.39302E+12
6.39302E+12
6.39302E+12
6.39302E+12
6.39302E+12
6.39302E+12
6.39302E+12
6.39302E+12
6.39302E+12
6.35303E+12
6.35303E+12
6.35303E+12
6.35303E+12
6.35303E+12
6.35303E+12
6.35303E+12
6.35303E+12
6.35303E+12
6.35303E+12
6.35303E+12
6.35303E+12
6.35303E+12
6.70217E+12
6.70217E+12
6.70217E+12
6.70217E+12
6.70217E+12
6.70217E+12
6.70217E+12
6.70217E+12
6.70217E+12
6.70217E+12
6.70217E+12
6.70217E+12
6.70217E+12
6.70217E+12
6.70463E+12
6.70463E+12
6.70463E+12
6.70463E+12
6.70463E+12
6.70463E+12
6.70463E+12
6.70463E+12
6.70463E+12
6.70463E+12
6.70463E+12
6.70463E+12
7.45968E+12
7.45968E+12
7.45968E+12
7.45968E+12
7.45968E+12
7.45968E+12
7.45968E+12
7.45968E+12
7.45968E+12
7.45968E+12
7.45968E+12
7.45968E+12
7.45968E+12
7.45968E+12
7.45968E+12
7.4094E+12
7.4094E+12
7.4094E+12
7.4094E+12
7.4094E+12
7.4094E+12
7.4094E+12
7.4094E+12
7.4094E+12
7.4094E+12
7.4094E+12
7.4094E+12
7.4094E+12
7.93471E+12
7.93471E+12
7.93471E+12
7.93471E+12
7.93471E+12
7.93471E+12
7.93471E+12
7.93471E+12
7.93471E+12
7.93471E+12
7.93471E+12
7.93471E+12
9.06416E+12
9.06416E+12
9.06416E+12
9.06416E+12
9.06416E+12
9.06416E+12
9.06416E+12
9.06416E+12
9.06416E+12
9.06416E+12
9.06416E+12
9.06416E+12
9.06416E+12
9.06416E+12
9.01379E+12
9.01379E+12
9.01379E+12
9.01379E+12
9.01379E+12
9.01379E+12
9.01379E+12
9.01379E+12
9.01379E+12
9.01379E+12
9.01379E+12
9.01379E+12
9.01379E+12
9.98535E+12
9.98535E+12
9.98535E+12
9.98535E+12
9.98535E+12
9.98535E+12
9.98535E+12
9.98535E+12
9.98535E+12
9.98535E+12
9.98535E+12
9.98535E+12
9.98535E+12
1.01835E+13
1.01835E+13
1.01835E+13
1.01835E+13
1.01835E+13
1.01835E+13
1.01835E+13
1.01835E+13
1.01835E+13
1.01835E+13
1.01835E+13
1.01835E+13
1.01835E+13
1.01835E+13
1.0772E+13
1.0772E+13
1.0772E+13
1.0772E+13
1.0772E+13
1.0772E+13
1.0772E+13
1.0772E+13
1.0772E+13
1.0772E+13
1.0772E+13
1.0772E+13
1.18906E+13
1.18906E+13
1.18906E+13
1.18906E+13
1.18906E+13
1.18906E+13
1.18906E+13
1.18906E+13
1.18906E+13
1.18906E+13
1.18906E+13
1.18906E+13
1.18906E+13
1.27598E+13
1.27598E+13
1.27598E+13
1.27598E+13
1.27598E+13
1.27598E+13
1.27598E+13
1.27598E+13
1.27598E+13
1.27598E+13
1.27598E+13
1.27598E+13
1.27598E+13
1.27598E+13
1.30081E+13
1.30081E+13
1.30081E+13
1.30081E+13
1.30081E+13
1.30081E+13
1.30081E+13
1.30081E+13
1.30081E+13
1.30081E+13
1.30081E+13
1.30081E+13
1.30081E+13
1.36915E+13
1.36915E+13
1.36915E+13
1.36915E+13
1.36915E+13
1.36915E+13
1.36915E+13
1.36915E+13
1.36915E+13
1.36915E+13
1.36915E+13
1.36915E+13
1.36915E+13
1.36915E+13
1.36915E+13
1.272E+13
1.272E+13
1.272E+13
1.272E+13
1.272E+13
1.272E+13
1.272E+13
1.272E+13
1.272E+13
1.272E+13
1.272E+13
1.272E+13
1.272E+13
1.272E+13
1.29732E+13
1.29732E+13
1.29732E+13
1.29732E+13
1.29732E+13
1.29732E+13
1.29732E+13
1.29732E+13
1.29732E+13
1.29732E+13
1.29732E+13
1.29732E+13
1.29732E+13
1.29732E+13
1.28768E+13
1.28768E+13
1.28768E+13
1.28768E+13
1.28768E+13
1.28768E+13
1.28768E+13
1.28768E+13
1.28768E+13
1.28768E+13
1.28768E+13
1.28768E+13
1.28768E+13
1.28768E+13
1.29486E+13
1.29486E+13
1.29486E+13
1.29486E+13
1.29486E+13
1.29486E+13
1.29486E+13
1.29486E+13
1.29486E+13
1.29486E+13
1.29486E+13
1.29486E+13
1.29486E+13
1.37988E+13
1.37988E+13
1.37988E+13
1.37988E+13
1.37988E+13
1.37988E+13
1.37988E+13
1.37988E+13
1.37988E+13
1.37988E+13
1.37988E+13
1.37988E+13
1.37988E+13
1.47764E+13
1.47764E+13
1.47764E+13
1.47764E+13
1.47764E+13
1.47764E+13
1.47764E+13
1.47764E+13
1.47764E+13
1.47764E+13
1.47764E+13
1.47764E+13
1.47764E+13
1.47764E+13
1.54661E+13
1.54661E+13
1.54661E+13
1.54661E+13
1.54661E+13
1.54661E+13
1.54661E+13
1.54661E+13
1.54661E+13
1.54661E+13
1.54661E+13
1.54661E+13
1.54661E+13
