Date,Price,MarketCap,BlockSize,GoldPrice,GTrends,HashRate,MempoolCount,MempoolSize,MinningDifficulty,TransactionPerDay,TransactionFee,TransactionVolume_USD
2016-06-29,639.89,10055423427,766831,1370.3,45,1551383.97,3458657.0,3458657.0,209453000000,213094,58.5,142456000
2016-06-30,673.34,10583527799,760830,1363.9,51,1520148.05,6941538.0,6941538.0,209453000000,225270,61.68,138980000
2016-07-01,676.3,10632674990,802322,1383.2,48,1561795.94,5208828.5,5208828.5,209453000000,227855,62.5,134431008
2016-07-02,703.7,11066171356,747516,1345.5,49,1634679.75,5235177.0,5235177.0,209453000000,209995,58.85,112354000
2016-07-03,658.66,10360455388,683919,1345.5,44,1551383.97,1595932.0,1595932.0,209453000000,193420,52.92,129512000
2016-07-04,683.66,10756225162,619848,1352.0,42,1603443.84,1536470.5,1536470.5,209453000000,181078,45.47,92008400
2016-07-05,670.63,10553590036,745041,1403.3,44,1601825.83,7354263.0,7354263.0,213399000000,213919,55.14,130476000
2016-07-06,677.33,10661460872,781905,1411.7,45,1538177.12,4524652.0,4524652.0,213399000000,214758,55.87,134960992
2016-07-07,640.56,10084880016,811764,1405.5,48,1485136.53,3625283.25,3625283.25,213399000000,220945,55.67,258091008
2016-07-08,666.52,10496037616,810661,1402.5,50,1463920.3,3224152.0,3224152.0,213399000000,209919,56.79,141970000
2016-07-09,650.96,10252979330,781022,1401.8,62,1538177.12,4269702.0,4269702.0,213399000000,210367,57.25,180536000
2016-07-10,649.36,10229001841,654658,1401.8,52,1580609.59,2529951.5,2529951.5,213399000000,182557,47.4,102532000
2016-07-11,647.66,10203318330,579454,1401.8,45,1654866.42,1509744.0,1509744.0,213399000000,162660,38.56,107910000
2016-07-12,664.55,10470577835,805996,1381.2,41,1516960.89,1660717.5,1660717.5,213399000000,220224,57.33,138172992
2016-07-13,654.47,10312716681,770339,1389.5,41,1516960.89,2022257.0,2022257.0,213399000000,218158,51.17,131449000
2016-07-14,658.08,10370714378,822046,1378.2,37,1379055.35,4538665.0,4538665.0,213399000000,217511,53.55,98511400
2016-07-15,663.26,10453381650,809265,1374.0,39,1506352.77,3914539.75,3914539.75,213399000000,223608,58.38,81673104
2016-07-16,660.77,10415413843,782482,1375.9,33,1432095.94,2595855.5,2595855.5,213399000000,211326,55.22,50330200
2016-07-17,679.46,10711263460,695142,1375.9,40,1665474.54,4132459.0,4132459.0,213399000000,182268,50.67,74407904
2016-07-18,673.11,10612299585,705793,1375.9,34,1580609.59,8918986.5,8918986.5,213399000000,170550,47.87,69465000
2016-07-19,672.86,10609525767,809202,1379.3,38,1581302.69,3230416.0,3230416.0,213493000000,222617,59.69,61203300
2016-07-20,665.68,10497527596,874870,1366.7,36,1358434.53,2605997.0,2605997.0,213493000000,221852,61.86,94636400
2016-07-21,665.01,10487976073,791752,1379.2,36,1591915.46,4927945.0,4927945.0,213493000000,225540,64.19,60491800
2016-07-22,650.62,10261989674,818021,1372.5,33,1411498.38,2479668.5,2479668.5,213493000000,222328,60.41,134169000
2016-07-23,655.56,10340881944,864614,1368.3,31,1369047.3,5941172.5,5941172.5,213493000000,220589,65.19,69532200
2016-07-24,661.28,10432244355,823729,1368.3,31,1390272.84,1867842.5,1867842.5,213493000000,196879,60.03,118184000
2016-07-25,654.1,10319876749,794320,1368.3,33,1337208.99,6723699.5,6723699.5,213493000000,184528,51.47,78176496
2016-07-26,651.78,10284392843,904762,1369.6,42,1400885.61,9645416.0,9645416.0,213493000000,238469,69.86,225135008
2016-07-27,654.35,10325917979,928327,1378.1,34,1369047.3,12551129.0,12551129.0,213493000000,237160,70.79,147460992
2016-07-28,655.03,10337749269,914784,1384.9,30,1358434.53,4544973.5,4544973.5,213493000000,230247,74.91,86428400
2016-07-29,656.99,10369809306,875056,1401.8,32,1453949.46,2114238.0,2114238.0,213493000000,239942,72.36,60703500
2016-07-30,655.05,10340045284,817239,1402.3,34,1560077.15,11022328.0,11022328.0,213493000000,229532,72.26,38456100
2016-07-31,624.68,9861866433,884248,1402.3,34,1262919.6,2493292.0,2493292.0,213493000000,199563,65.72,110818000
2016-08-01,606.27,9572348580,794596,1402.3,36,1634366.54,3736965.5,3736965.5,213493000000,192750,72.55,121887000
2016-08-02,547.47,8644864335,807231,1415.5,51,1623753.77,3901146.5,3901146.5,213493000000,223211,73.17,330932992
2016-08-03,566.35,8944279139,863464,1410.0,96,1555605.72,3915224.0,3915224.0,201893000000,250593,81.75,207982000
2016-08-04,578.29,9133817995,787622,1414.0,50,1686075.87,5930951.5,5930951.5,201893000000,242011,76.68,125292000
2016-08-05,575.04,9083715053,780650,1394.0,43,1535533.39,7136876.0,7136876.0,201893000000,232181,69.53,66127900
2016-08-06,587.78,9286055404,700179,1391.4,36,1696112.04,1492368.0,1492368.0,201893000000,230312,74.55,80797296
2016-08-07,592.69,9364710627,624806,1391.4,45,1676039.71,2033417.0,2033417.0,201893000000,195343,59.93,82398400
2016-08-08,591.05,9339910963,761030,1391.4,39,1485352.56,5898022.0,5898022.0,201893000000,190622,66.98,61194100
2016-08-09,587.8,9289374235,831087,1396.7,38,1495388.72,2793474.0,2793474.0,201893000000,234193,86.68,92228096
2016-08-10,592.1,9358441335,889356,1401.7,32,1254520.74,5518767.0,5518767.0,201893000000,231215,75.28,102905000
2016-08-11,589.12,9312340020,837474,1400.1,31,1525497.22,2799297.5,2799297.5,201893000000,249969,75.73,74514400
2016-08-12,587.56,9288722581,849336,1392.9,30,1505424.89,8919861.0,8919861.0,201893000000,251467,79.92,69218000
2016-08-13,585.59,9258715472,815307,1396.7,28,1495388.72,2202008.0,2202008.0,201893000000,233986,70.76,43563000
2016-08-14,570.47,9020848475,672275,1396.7,28,1645931.21,1505352.5,1505352.5,201893000000,217779,63.74,60851100
2016-08-15,567.24,8970719083,632493,1396.7,33,1645931.21,5283880.0,5283880.0,201893000000,195294,61.7,57262300
2016-08-16,577.44,9132941526,811087,1405.1,31,1577645.9,3746055.0,3746055.0,217375000000,205220,68.34,58405200
2016-08-17,573.22,9066995409,927459,1396.7,34,1469587.96,2857970.5,2857970.5,217375000000,255551,84.29,54443000
2016-08-18,574.32,9085487925,937400,1405.2,33,1329112.64,1017728.0,1017728.0,217375000000,235308,73.73,59896600
2016-08-19,575.63,9107313927,795584,1394.1,31,1664092.25,2976515.75,2976515.75,217375000000,237927,76.47,50631600
2016-08-20,581.7,9204384754,788861,1391.3,30,1664092.25,1048590.0,1048590.0,217375000000,245781,80.79,45301400
2016-08-21,581.31,9199366517,729054,1391.3,26,1685703.84,2428266.0,2428266.0,217375000000,215861,61.83,38299400
2016-08-22,586.75,9286647694,614849,1391.3,28,1761344.39,2908271.0,2908271.0,217375000000,182275,50.66,72844000
2016-08-23,583.41,9234845697,771066,1393.9,34,1718121.22,4621171.5,4621171.5,217375000000,223439,66.08,85349200
2016-08-24,580.18,9184728961,826537,1376.5,31,1588451.69,3313544.0,3313544.0,217375000000,239115,67.65,56328200
2016-08-25,577.76,9147297036,769692,1370.1,32,1653286.46,2552324.0,2552324.0,217375000000,239849,65.72,136130000
2016-08-26,579.65,9178145243,871898,1369.3,31,1404753.2,2511627.0,2511627.0,217375000000,232179,64.61,48856800
2016-08-27,569.95,9025464112,830806,1370.5,29,1426364.78,3510094.0,3510094.0,217375000000,225216,62.44,59698300
2016-08-28,573.91,9089312935,696156,1370.5,30,1556034.31,3127387.5,3127387.5,217375000000,192651,55.47,86301600
2016-08-29,574.11,9093420855,602585,1370.5,31,1642480.66,1988807.5,1988807.5,217375000000,172942,48.91,110398000
2016-08-30,577.5,9148340524,818211,1360.6,31,1635101.52,5281979.0,5281979.0,220756000000,230689,64.37,70342400
2016-08-31,575.47,9117106217,778545,1354.0,34,1810682.89,2058093.0,2058093.0,220756000000,248782,68.3,75840896
2016-09-01,572.3,9067854884,833950,1359.0,58,1481467.82,2391570.5,2391570.5,220756000000,226485,62.71,76923400
2016-09-02,575.54,9120159589,836572,1371.7,55,1547310.83,2221966.0,2221966.0,220756000000,233469,63.71,79910800
2016-09-03,598.21,9480380026,743751,1326.25,57,1678996.86,1262847.5,1262847.5,220756000000,229055,57.33,159014000
2016-09-04,608.63,9646846465,759944,1326.25,66,1382703.3,2276533.0,2276533.0,220756000000,179466,51.54,97942896
2016-09-05,606.59,9615468145,570240,1331.1,68,1964316.59,5099923.5,5099923.5,220756000000,180036,46.63,82446800
2016-09-06,610.44,9677437248,898570,1397.5,55,1536337.0,6515973.5,6515973.5,220756000000,235060,63.04,78529104
2016-09-07,614.54,9743676240,853616,1393.5,58,1492441.65,3347374.5,3347374.5,220756000000,227470,60.65,75032400
2016-09-08,626.32,9931412644,813702,1386.6,76,1668023.03,3034164.5,3034164.5,220756000000,253387,63.76,86713000
2016-09-09,622.86,9877681032,812227,1379.5,64,1580232.34,4232581.0,4232581.0,220756000000,225674,59.6,64550200
2016-09-10,623.51,9889124590,803678,1370.8,68,1569258.5,1660657.0,1660657.0,220756000000,217602,64.1,45016800
2016-09-11,606.72,9624021892,652659,1370.8,61,1700944.53,2555211.0,2555211.0,220756000000,196211,51.15,73610800
2016-09-12,608.24,9649385919,592593,1370.8,61,1799709.05,1120860.0,1120860.0,220756000000,179710,47.43,72812304
2016-09-13,609.24,9666424848,703273,1367.2,61,1829872.71,3809124.0,3809124.0,225833000000,212575,55.92,86920600
2016-09-14,610.68,9690463177,772963,1369.7,63,1863551.35,2245179.0,2245179.0,225833000000,238286,68.38,47877700
2016-09-15,607.16,9635571708,760410,1361.3,63,1751289.22,2341752.5,2341752.5,225833000000,227862,62.36,59464600
2016-09-16,606.97,9633710359,753592,1353.5,56,1728836.79,8654360.0,8654360.0,225833000000,234039,59.69,64963400
2016-09-17,605.98,9619198525,787598,1360.8,55,1571669.81,7676214.5,7676214.5,225833000000,216719,64.55,37140300
2016-09-18,609.87,9682008337,743616,1360.8,63,1829872.71,2266443.5,2266443.5,225833000000,212426,57.63,48679400
2016-09-19,609.23,9672709264,685507,1360.8,52,1627800.88,2044334.5,2044334.5,225833000000,191320,53.02,54796400
2016-09-20,608.31,9659269452,837520,1361.3,61,1493086.32,3127980.5,3127980.5,225833000000,225279,66.12,72710896
2016-09-21,597.15,9483211005,770330,1374.9,59,1717610.58,1581016.5,1581016.5,225833000000,241481,69.34,82776200
2016-09-22,596.3,9470698215,709474,1386.7,56,1863551.35,2520243.75,2520243.75,225833000000,238107,64.96,67085300
2016-09-23,602.84,9575631549,770954,1383.7,57,1582896.02,3558381.5,3558381.5,225833000000,229768,62.72,51067000
2016-09-24,602.63,9573385118,814055,1386.6,64,1526764.96,1465014.5,1465014.5,225833000000,230288,60.05,35359500
2016-09-25,600.83,9546132575,622439,1386.6,56,1874777.56,2538606.5,2538606.5,225833000000,203262,59.47,33977800
2016-09-26,608.04,9661922446,574962,1386.6,56,2230413.26,2753305.0,2753305.0,241227000000,196784,50.0,59153800
2016-09-27,606.17,9633311305,773783,1372.7,49,1834694.78,2568325.0,2568325.0,241227000000,231835,60.52,49422400
2016-09-28,604.73,9611532319,771489,1365.6,55,2026558.28,1871335.0,1871335.0,241227000000,243880,63.63,48722600
2016-09-29,605.69,9627902106,780807,1368.0,48,1774737.43,2244448.0,2244448.0,241227000000,234238,64.74,55658600
2016-09-30,609.73,9693198750,834386,1359.3,61,1714780.09,3002072.5,3002072.5,241227000000,241285,68.53,56122400
2016-10-01,613.98,9761887632,828178,1354.8,55,1702788.62,1595961.25,1595961.25,241227000000,248283,68.45,56357000
2016-10-02,610.89,9713776587,715201,1354.8,56,1882660.65,6429674.5,6429674.5,241227000000,216062,58.73,39249800
2016-10-03,612.13,9734618878,722342,1354.8,57,1690797.15,5356964.5,5356964.5,241227000000,189591,53.42,46798300
2016-10-04,610.2,9705099355,864570,1311.0,55,1822703.31,7238322.0,7238322.0,241227000000,262919,75.66,49801600
2016-10-05,612.51,9743018924,821254,1310.2,48,1894652.12,4772203.0,4772203.0,241227000000,261955,71.03,68077504
2016-10-06,613.02,9752315689,793521,1294.4,54,2002575.35,2247681.0,2247681.0,241227000000,269556,72.77,56812100
2016-10-07,617.12,9818599994,822020,1293.4,52,1930626.53,4656428.0,4656428.0,241227000000,271720,77.72,64071400
2016-10-08,619.11,9851461946,872929,1302.8,49,1726771.55,1943338.5,1943338.5,241227000000,267630,72.73,42345900
2016-10-09,616.75,9815156618,746067,1302.8,57,2171858.8,2121140.0,2121140.0,258523000000,246367,67.51,39243400
2016-10-10,618.99,9851764897,697154,1302.8,52,2056197.68,14757907.0,14757907.0,258523000000,214471,58.27,67481104
2016-10-11,641.07,10204214839,864814,1298.4,66,1606404.44,9529941.0,9529941.0,258523000000,224874,68.34,103590000
2016-10-12,636.19,10127644784,924003,1296.6,67,1786321.73,5731935.5,5731935.5,258523000000,262381,80.75,92370200
2016-10-13,636.79,10138078870,857097,1301.2,58,1863429.15,5563501.5,5563501.5,258523000000,233861,69.03,61620700
2016-10-14,640.38,10196303437,919213,1299.3,54,1644958.14,3006809.5,3006809.5,258523000000,230869,67.12,58144600
2016-10-15,638.65,10169814232,858046,1300.7,56,1747768.03,4291901.5,4291901.5,258523000000,237969,68.01,39035400
2016-10-16,641.63,10218348388,773340,1300.7,58,1824875.44,1696010.5,1696010.5,258523000000,209941,62.6,40298100
2016-10-17,639.19,10180488274,769884,1300.7,54,1670660.61,2268805.0,2268805.0,258523000000,199380,57.54,58063600
2016-10-18,637.96,10162029114,929626,1307.5,57,1606404.44,4647785.5,4647785.5,258523000000,238308,72.44,65546700
2016-10-19,630.52,10044471117,841827,1314.3,56,1991941.5,8980878.0,8980878.0,258523000000,249890,77.24,69381696
2016-10-20,630.86,10050854099,807448,1312.6,52,1619255.67,9007670.0,9007670.0,258523000000,193894,63.05,56957300
2016-10-21,632.83,10083501603,977453,1312.1,53,1722065.56,2114750.0,2114750.0,258523000000,277881,89.31,55951000
2016-10-22,657.29,10474463658,773349,1306.3,55,2107602.62,5241511.5,5241511.5,258523000000,259606,76.08,78556496
2016-10-23,657.07,10472100602,813241,1306.3,60,1878507.28,2144034.5,2144034.5,253618000000,218557,66.62,54474600
2016-10-24,653.76,10420469172,792472,1306.3,52,1815470.12,1869831.5,1869831.5,253618000000,192805,67.49,62218200
2016-10-25,657.59,10482565592,886375,1317.7,57,1802862.69,10362527.5,10362527.5,253618000000,224797,81.14,90378800
2016-10-26,678.3,10813913071,943930,1310.7,71,1752432.96,26407464.0,26407464.0,253618000000,238593,99.09,88877104
2016-10-27,688.31,10974828655,974398,1315.6,72,1752432.96,6790333.5,6790333.5,253618000000,221912,125.06,96105296
2016-10-28,689.65,10997420362,977626,1322.7,71,2042403.89,1958919.5,1958919.5,253618000000,332738,111.04,81145504
2016-10-29,714.48,11394596830,803986,1319.3,81,1916329.57,4977001.5,4977001.5,253618000000,244844,82.18,134760992
2016-10-30,701.86,11194834676,780294,1319.3,70,1878507.28,2169649.5,2169649.5,253618000000,231753,73.16,100665000
2016-10-31,700.97,11181852070,620427,1319.3,69,2130655.91,5910837.0,5910837.0,253618000000,205888,62.96,97064400
2016-11-01,729.79,11642863554,821732,1334.4,32,1853292.41,3050214.5,3050214.5,253618000000,245090,76.3,130527000
2016-11-02,740.83,11820110421,857061,1354.4,32,1815470.12,8211178.0,8211178.0,253618000000,248724,78.88,84865200
2016-11-03,688.7,10989660280,901549,1350.2,30,1676788.37,2127630.5,2127630.5,253618000000,266541,79.52,172808000
2016-11-04,703.23,11222575748,835649,1352.1,29,1966759.3,5180880.75,5180880.75,253618000000,273554,79.22,99907696
2016-11-05,703.42,11226736982,956644,1326.8,27,1462462.04,3513685.5,3513685.5,253618000000,246912,84.33,53752300
2016-11-06,711.52,11357385316,783016,1326.8,24,1885928.48,2385320.0,2385320.0,254620000000,236590,74.56,59902200
2016-11-07,703.13,11224670783,733418,1326.8,26,1949214.67,6043784.0,6043784.0,254620000000,224275,71.77,65047100
2016-11-08,709.85,11333339468,893414,1322.6,24,1847956.77,3862176.5,3862176.5,254620000000,278006,91.27,79660800
2016-11-09,723.27,11548965779,865388,1322.1,41,2139073.24,6358161.5,6358161.5,254620000000,293639,89.25,132429000
2016-11-10,715.53,11426817526,892891,1313.0,28,1860614.01,2070625.5,2070625.5,254620000000,272452,83.73,68807800
2016-11-11,716.41,11442241390,788722,1269.1,25,2126416.01,1922114.5,1922114.5,254620000000,266076,82.29,63119700
2016-11-12,705.05,11262273136,763428,1271.7,26,2063129.82,1931859.0,1931859.0,254620000000,258788,72.74,64622500
2016-11-13,702.03,11215181107,717824,1271.7,25,2126416.01,3990637.25,3990637.25,254620000000,232027,65.89,80318096
2016-11-14,705.02,11271073434,763837,1271.7,26,1809985.05,2890299.0,2890299.0,254620000000,214112,63.15,62993000
2016-11-15,711.62,11377924616,797724,1275.7,25,2177044.96,4349847.5,4349847.5,254620000000,273779,79.42,72038496
2016-11-16,744.2,11900441939,851167,1275.1,28,1974529.15,2678007.0,2678007.0,254620000000,280069,81.45,141294000
2016-11-17,740.98,11850398479,794715,1268.6,30,2177044.96,2978346.5,2978346.5,254620000000,292210,79.74,108579000
2016-11-18,751.59,12021432968,898420,1261.2,27,2012500.86,3123499.5,3123499.5,254620000000,274468,89.03,87363104
2016-11-19,751.62,12023262925,930712,1261.6,28,2073243.13,3284789.0,3284789.0,281801000000,275106,83.54,110608000
2016-11-20,731.03,11695081878,847582,1261.6,29,1989192.73,3218911.5,3218911.5,281801000000,251094,72.14,154116000
2016-11-21,739.25,11827902946,910103,1261.6,24,1807083.54,13189186.25,13189186.25,281801000000,245387,73.7,60802400
2016-11-22,751.35,12022735372,922480,1262.8,29,1961175.94,35570809.0,35570809.0,281801000000,285594,95.49,129906000
2016-11-23,744.59,11916054235,958831,1241.7,27,1877125.54,43193593.0,43193593.0,281801000000,284594,101.52,76543800
2016-11-24,740.29,11848658575,951133,1185.55,27,2059234.73,38839218.0,38839218.0,281801000000,270902,108.95,85919296
2016-11-25,741.65,11871816579,951721,1230.3,24,2297377.53,25986362.0,25986362.0,281801000000,334927,137.18,67807600
2016-11-26,735.38,11772895899,942793,1243.4,23,2129276.73,16917300.0,16917300.0,281801000000,315082,138.07,54962700
2016-11-27,732.03,11720648987,936386,1243.4,25,2157293.53,4106622.0,4106622.0,281801000000,272138,102.63,52601800
2016-11-28,735.81,11782628755,830629,1243.4,30,2017209.53,10022656.5,10022656.5,281801000000,244106,81.15,61888600
2016-11-29,735.6,11780661280,907666,1240.3,26,2297377.53,4307446.5,4307446.5,281801000000,296853,109.57,68511104
2016-11-30,745.69,11943536630,907780,1223.2,28,2115268.33,7341956.75,7341956.75,281801000000,289509,102.53,84070800
2016-12-01,756.77,12122431239,912239,1218.5,31,1989192.73,18831865.0,18831865.0,281801000000,292197,99.56,80461904
2016-12-02,777.94,12462935160,899527,1227.2,31,2045226.33,26215435.0,26215435.0,281801000000,234648,102.7,127605000
2016-12-03,771.16,12355811709,970674,1226.5,28,2052749.31,4296461.0,4296461.0,286766000000,320404,121.34,69547296
2016-12-04,773.87,12400766376,882210,1226.5,30,2451895.01,6128638.0,6128638.0,286766000000,287426,101.13,60557900
2016-12-05,758.7,12159115875,854387,1226.5,30,2109770.13,4933889.0,4933889.0,286766000000,245346,92.63,106363000
2016-12-06,764.22,12249086971,889230,1219.8,32,2166790.94,14607138.0,14607138.0,286766000000,278951,106.12,116218000
2016-12-07,768.13,12313376414,961044,1231.4,32,2138280.53,3048292.5,3048292.5,286766000000,321864,119.47,96426096
2016-12-08,770.81,12357837893,879948,1227.2,31,2494660.62,3611402.75,3611402.75,286766000000,308390,107.75,80111904
2016-12-09,772.79,12390863077,856546,1216.8,27,2238066.96,9195251.5,9195251.5,286766000000,285229,96.23,68705296
2016-12-10,774.65,12421967470,928314,1221.1,31,1924452.48,9045854.0,9045854.0,286766000000,265777,96.3,53843100
2016-12-11,769.73,12344888048,888023,1221.1,26,1881686.87,3989754.0,3989754.0,286766000000,246433,86.84,57313400
2016-12-12,780.09,12512497969,676731,1221.1,30,2223811.75,6984413.5,6984413.5,286766000000,227950,93.12,76571000
2016-12-13,780.56,12521776922,816436,1214.4,32,2223811.75,4409874.0,4409874.0,286766000000,272420,93.12,81645600
2016-12-14,781.48,12534369129,820543,1219.1,31,2537426.23,6930231.0,6930231.0,286766000000,294932,97.65,75979000
2016-12-15,778.09,12484761985,904416,1190.8,27,1981473.29,10293412.0,10293412.0,286766000000,287773,94.82,81580096
2016-12-16,784.91,12595490539,949927,1198.6,27,1958064.63,16556213.0,16556213.0,310154000000,281809,100.43,83608200
2016-12-17,790.83,12691945028,971867,1203.6,27,2050571.62,9325743.5,9325743.5,310154000000,279405,97.57,78989800
2016-12-18,790.53,12688510068,817036,1203.6,25,2235585.61,11543178.0,11543178.0,310154000000,236048,81.66,60524400
2016-12-19,792.71,12725090633,861413,1203.6,30,2173914.28,6644433.5,6644433.5,310154000000,237815,80.81,74886400
2016-12-20,800.88,12857473134,914759,1194.7,29,2343510.43,12319035.5,12319035.5,310154000000,284845,104.7,99629296
2016-12-21,834.28,13395445163,970391,1194.2,42,2127660.78,13380525.5,13380525.5,310154000000,294779,101.92,155576000
2016-12-22,864.54,13882988216,963969,1191.5,50,2451435.25,7488816.0,7488816.0,310154000000,322897,114.92,200027008
2016-12-23,921.98,14807189352,918529,1194.5,58,2451435.25,7523823.5,7523823.5,310154000000,316659,106.17,275564000
2016-12-24,898.82,14436754927,889235,1135.0,46,2343510.43,11936855.0,11936855.0,310154000000,302853,100.48,137727008
2016-12-25,896.18,14396194094,852947,1135.0,45,2112242.95,2601657.5,2601657.5,310154000000,239727,83.58,143664992
2016-12-26,907.61,14581389977,639416,1134.55,42,2574777.9,2437846.0,2437846.0,310154000000,196917,62.62,123771000
2016-12-27,933.2,14994286713,867973,1199.6,49,2189332.11,3483145.5,3483145.5,310154000000,249310,87.97,167308000
2016-12-28,975.92,15682769405,876651,1201.7,54,2405181.75,4864990.5,4864990.5,310154000000,294254,99.53,236630000
2016-12-29,973.5,15645617392,868481,1218.9,54,2589949.67,5011196.0,5011196.0,317688000000,306161,104.35,199320000
2016-12-30,961.24,15450507055,940410,1212.2,49,2368856.4,5094154.5,5094154.5,317688000000,305871,107.23,187474000
2016-12-31,963.74,15492554222,868063,1151.05,43,2479403.03,4391275.5,4391275.5,317688000000,285649,100.31,99135104
2017-01-01,998.33,16050407461,799230,1151.05,40,2337271.65,2218670.5,2218670.5,317688000000,246392,82.32,147775008
2017-01-02,1021.75,16429024775,706647,1151.05,78,2463610.66,9127163.0,9127163.0,317688000000,178210,65.07,222184992
2017-01-03,1043.84,16786368910,933768,1222.4,70,2526780.16,5086638.25,5086638.25,317688000000,289864,113.9,185168000
2017-01-04,1154.73,18571869009,917326,1224.8,81,2589949.67,11865512.5,11865512.5,317688000000,309774,117.5,344945984
2017-01-05,1013.38,16300254795,986098,1239.8,100,2432025.91,32676089.5,32676089.5,317688000000,326559,195.73,510199008
2017-01-06,902.2,14513695758,983710,1233.4,79,2210932.64,26325685.0,26325685.0,317688000000,290976,114.99,351876000
2017-01-07,908.59,14618030536,984745,1245.3,65,2542572.54,18823266.0,18823266.0,317688000000,344515,127.77,279550016
2017-01-08,911.2,14661966429,987219,1245.3,53,2195140.26,14986669.0,14986669.0,317688000000,281788,107.13,158715008
2017-01-09,902.83,14528815565,802749,1245.3,51,2637326.79,6875767.5,6875767.5,317688000000,256914,91.24,141876992
2017-01-10,907.68,14608685049,932439,1246.2,47,2147763.14,18277764.5,18277764.5,317688000000,274694,102.04,115808000
2017-01-11,777.76,12519135996,956578,1257.7,59,2679581.83,8550282.5,8550282.5,336900000000,322023,119.94,310928992
2017-01-12,804.83,12956730411,926294,1261.0,64,2562350.13,8147081.0,8147081.0,336900000000,305180,111.82,222326000
2017-01-13,823.98,13266554392,786284,1259.0,48,2897297.86,8110578.0,8110578.0,336900000000,287174,106.35,168968000
2017-01-14,818.41,13178601992,858146,1203.35,49,2528855.36,2038561.0,2038561.0,336900000000,279376,97.9,93063296
2017-01-15,821.8,13234840657,742770,1203.35,39,2880550.47,1724480.5,1724480.5,336900000000,244361,86.85,71013600
2017-01-16,831.53,13393372620,659940,1202.85,40,2796813.54,2115040.0,2115040.0,336900000000,228627,82.22,82755200
2017-01-17,907.94,14625779851,775267,1275.1,45,2830308.31,1675297.0,1675297.0,336900000000,273886,103.64,155095008
2017-01-18,886.62,14284036613,892992,1273.4,43,2646087.06,5228278.0,5228278.0,336900000000,288085,109.39,225676992
2017-01-19,899.07,14486616700,901456,1263.2,41,2528855.36,1628013.5,1628013.5,336900000000,300771,108.62,105625000
2017-01-20,895.03,14423545371,834378,1266.9,40,2914045.25056,2450458.75,2450458.75,336900000000,301376,112.3957332,86728400
2017-01-21,921.79,14856911163,720772,1276.6,37,3165256.04802,1786305.0,1786305.0,336900000000,297984,104.84963495,111158000
2017-01-22,924.67,14905439337,682652,1276.6,36,3031276.95604,1608552.0,1608552.0,336900000000,259412,94.58963263,116573000
2017-01-23,921.01,14848013909,682543,1276.6,36,3398969.8922599996,9891430.5,9891430.5,392963000000,238313,87.11486550000001,73588600
2017-01-24,892.69,14393026385,914369,1271.8,41,2715269.05187,30023816.5,30023816.5,392963000000,232181,110.16262179,111349000
2017-01-25,901.54,14537488261,973645,1258.8,37,2910612.14912,33262798.0,33262798.0,392963000000,281612,143.1652105,120831000
2017-01-26,917.59,14797955301,987848,1250.6,40,2930146.45885,7539797.0,7539797.0,392963000000,307876,135.60681540000002,131958000
2017-01-27,919.75,14834831700,993133,1249.4,34,3066886.62693,5027470.5,5027470.5,392963000000,311840,125.18892663,125594000
2017-01-28,921.59,14866260449,837700,1254.1,34,3320832.65336,2786432.5,2786432.5,392963000000,261455,114.04371837,68979600
